Customer_ID,Customer_Name,Gender,Age,City,Province,Occupation,Education_Level,Marital_Status,Account_Number,Account_Type,Account_Open_Date,Branch_Name,Monthly_Income,Credit_Score,Loan_Status,Loan_Amount,Loan_Type,Interest_Rate,EMI_Amount,Account_Balance,Monthly_Deposit,Monthly_Withdrawal,Debit_Card_Usage,Credit_Card_Usage,Online_Banking_Usage,Mobile_Banking_Usage,Transaction_Count,Average_Transaction,ATM_Visits,FD_Amount,Insurance_Premium,Investment_Amount,Customer_Segment,Customer_Satisfaction,Complaint_Count,Last_Transaction_Date,Risk_Category,Churn_Status,Relationship_Manager
C0319,Customer_319,Female,24,Kathmandu,Koshi,  ,Master,Unmarried,ACC100320,Current,2025-07-02 08:21:16.270,Lalitpur Branch,72531,528,,0,Business,13.19,11517,1358470,89894,7125,70,99,Yes,No,125,49301,29,136960,39745,839909,Retail,5,2,2025-08-22 08:21:16.270,Medium,No,RM_D
C0974,Customer_974,Female,53,Chitwan,Lumbini,Student,PhD,Married,ACC100975,Fixed Deposit,2022-07-16 08:21:16.361,Bhaktapur Branch,40275 NPR,611,Active,628017,Business,7.94,5305,"NPR 787,828.00",55426,115438,84,77,Yes,Yes,8,2178,15,67871,19958,1192338,VIP,2,8,2026-03-17 08:21:16.361,Low,Yes,RM_D
C0381,Customer_381,Female,51,Kathmandu,Bagmati,Business,Master,Married,ACC100382,Fixed Deposit,2025/31/12,Butwal Branch,54579,645,Active,2040199,Education,12.18,27244,1300185,29608,48815,98,27,Yes,Yes,79,27906,6,450082,7536,41830,Corporate,1,7,2026-02-24 08:21:16.279,Medium,Yes,RM_A
C0183,Customer_183,Female,29,Bhaktapur,Gandaki,Doctor,PhD,Married,ACC100184,Current,2024-06-03 08:21:16.252,Bhaktapur Branch,168366,556,Active,1866485,Personal,15.98,49906,1505848,119493,114194,18,70,Yes,Yes,44,18903,3,622671,36127,1148483,Corporate,1,2,2026-02-02 08:21:16.252,Low,Yes,RM_D
C0717,Customer_717,Female,56,Chitwan,Bagmati,  ,Master,Married,ACC100718,Current,2026-03-14 08:21:16.326,Chitwan Branch,53492,831,,0,Business,15.75,46773,1289303,12124,28868,2,51,No,No,179,31630,2,165274,11652,1203184,VIP,4,0,2025-09-01 08:21:16.326,Low,Yes,RM_B
C0111,Customer_111,Male,53,Butwal,Gandaki,Analyst,Master,Unmarried,ACC100112,Current,2021-06-09 08:21:16.241,Butwal Branch,237740,594,Closed,-1952196.0,Personal,10.53,36971,1536797,108586,48505,69,55,Yes,No,16,23636,2,941326,49598,381040,Corporate,5,6,2025-11-12 08:21:16.241,High,Yes,RM_A
C0531,Customer_531,Female,52,Lalitpur,Koshi,Student,+2,Married,ACC100532,Current,2022-12-02 08:21:16.301,Chitwan Branch,150032,847,Closed,1978581,Education,7.12,26947,1612446,1925,42757,84,70,Yes,Yes,66,10047,25,354166,13478,1240436,VIP,5,2,2026-06-08 08:21:16.301,Medium,No,RM_B
C0378,Customer_378,Female,27,  butwal  ,Lumbini,Engineer,+2,Married,ACC100379,FIXED DEPOSIT,2026-04-28 08:21:16.278,Kathmandu Branch,141871,567,Closed,66241,Business,6.7,31287,627938,90198,65072,83,0,No,Yes,51,23642,3,563584,16470,1238109,VIP,5,7,2025-09-09 08:21:16.278,High,Yes,RM_C
C0714,Customer_714,Female,61,Chitwan,Koshi,Student,,Married,ACC100715,Current,2022-06-22 08:21:16.326,Chitwan Branch,86340,489,Closed,2708472,Education,9.3,39926,114645,137840,67024,89,6,Yes,No,12,25351,12,139675,47370,515198,VIP,3,2,2025-07-21 08:21:16.326,Medium,Yes,RM_A
C0873,Customer_873,Female,30,Kathmandu,Gandaki,Student,PhD,Unmarried,ACC100874,Current,2025-12-20 08:21:16.348,Chitwan Branch,37278,663,,0,Home,15.65,7588,234037,62571,27606,1,45,No,No,196,9738,8,616040,23918,357785,Retail,1,9,2025-07-25 08:21:16.348,Medium,Yes,RM_A
C0940,Customer_940,Female,57,Lalitpur,Gandaki,Teacher,Master,Unmarried,ACC100941,Savings,2020-11-27 08:21:16.356,Butwal Branch,44625,527,,0,Education,15.47,30439,1373779,122929,58898,62,100,Yes,Yes,7,17031,2,648838,1407,140355,Retail,3,3,2025-09-06 08:21:16.356,High,No,RM_C
C0732,Customer_732,Male,31,Butwal,Bagmati,Doctor,+2,Unmarried,ACC100733,Savings,2025/31/12,Biratnagar Branch,99487,850,Closed,1484260,Personal,13.01,40394,1666099,90385,73120,72,13,Yes,No,148,3281,9,162907,17538,827025,VIP,1,1,2026-01-05 08:21:16.328,Medium,Yes,RM_C
C0293,Customer_293,Male,21,Bhaktapur,Bagmati,Analyst,+2,Unmarried,ACC100294,Current,2022-03-12 08:21:16.266,Butwal Branch,182076 NPR,794,,0,Vehicle,14.55,43082,"NPR 1,369,779.00",36821,92950,91,95,Yes,Yes,22,43576,9,919894,9493,267867,VIP,3,4,2025-09-05 08:21:16.266,Medium,Yes,RM_A
C0437,Customer_437,Female,64,Lalitpur,Bagmati,Unknown,PhD,Unmarried,ACC100438,Current,2022-01-22 08:21:16.287,Chitwan Branch,198558,684,Active,2181078,Home,6.83,32109,709475,147289,38784,86,64,Yes,Yes,160,22646,11,221481,40764,755712,Retail,2,9,2026-04-04 08:21:16.287,Medium,No,RM_B
C0836,Customer_836,Male,44,Butwal,Lumbini,Student,+2,Unmarried,ACC100837,Current,2019-12-26 08:21:16.343,Pokhara Branch,154312,496,Active,1200220,Business,10.72,23450,1720419,123200,95631,80,94,Yes,Yes,136,35247,7,203782,48044,582387,Corporate,2,3,2026-04-06 08:21:16.343,Low,Yes,RM_B
C0308,Customer_308,Female,23,Biratnagar,Lumbini,  ,+2,Unmarried,ACC100309,Current,2022-05-04 08:21:16.269,Chitwan Branch,205646,636,Closed,465440,Vehicle,11.35,39085,1852797,82593,48696,63,95,Yes,Yes,28,21000,10,809337,41058,834698,Corporate,2,2,2026-01-24 08:21:16.269,Low,Yes,RM_D
C0290,Customer_290,Male,46,Lalitpur,Bagmati,Unknown,PhD,Unmarried,ACC100291,Savings,2023-12-30 08:21:16.266,Biratnagar Branch,233458,735,Active,2512656,Vehicle,15.16,12057,1585052,149203,24854,64,27,No,No,86,31219,6,818797,22673,335991,Retail,5,3,2025-08-24 08:21:16.266,High,No,RM_C
C0969,Customer_969,Male,57,Butwal,Bagmati,Analyst,+2,Married,ACC100970,Current,2020-12-29 08:21:16.360,Biratnagar Branch,167151,747,,0,Home,9.95,6836,406367,20596,46013,95,47,Yes,No,7,24964,6,984974,32206,964876,Corporate,1,10,2026-02-04 08:21:16.360,Low,Yes,RM_D
C0216,Customer_216,Male,-5,Bhaktapur,Gandaki,Business,Master,Married,ACC100217,Savings,2025-06-04 08:21:16.256,Kathmandu Branch,208616,515,,0,Vehicle,9.47,19827,1559571,5843,33412,54,48,No,Yes,65,23097,3,192941,47671,228877,Corporate,1,0,2025-11-14 08:21:16.256,Medium,Yes,RM_B
C0631,Customer_631,Male,48,Butwal,Lumbini,Banker,Bachelor,Married,ACC100632,Fixed Deposit,2020-09-09 08:21:16.316,Biratnagar Branch,41180,798,,0,Personal,10.71,39960,1109803,118009,17973,86,31,No,No,12,9926,20,892455,35015,1802243,Corporate,5,9,2026-01-26 08:21:16.316,Medium,Yes,RM_B
C0281,Customer_281,Female,36,Chitwan,Gandaki,Engineer,Bachelor,Married,ACC100282,Fixed Deposit,2025-02-20 08:21:16.265,Pokhara Branch,159947 NPR,599,Active,2035756,Vehicle,14.71,34096,"NPR 882,574.00",39974,8689,82,51,Yes,Yes,183,48653,0,295643,3381,558719,Corporate,5,1,2025-11-18 08:21:16.265,Low,No,RM_C
C0674,Customer_674,Female,36,Kathmandu,Bagmati,Banker,PhD,Married,ACC100675,Current,2021-08-15 08:21:16.321,Pokhara Branch,33130,722,Closed,2656601,Personal,11.18,38703,869510,70950,83159,88,100,No,Yes,67,21232,11,158969,46574,1276052,Retail,1,10,2026-03-26 08:21:16.321,Low,No,RM_B
C0451,Customer_451,Female,57,Chitwan,Bagmati,Student,+2,Unmarried,ACC100452,Fixed Deposit,2021-09-18 08:21:16.288,Lalitpur Branch,119149,569,Closed,2992092,Business,9.3,32536,1321598,18685,1200,75,48,Yes,Yes,176,27368,25,154747,20410,1541275,Retail,5,3,2025-11-30 08:21:16.288,High,No,RM_D
C0299,Customer_299,Male,48,Lalitpur,Lumbini,Analyst,Master,Married,ACC100300,Savings,2022-09-06 08:21:16.267,Biratnagar Branch,40243,584,,-0.0,Education,10.54,17583,789305,32364,28122,80,36,No,Yes,10,20087,16,92822,19047,255535,Retail,4,2,2026-03-08 08:21:16.267,Medium,No,RM_C
C0786,Customer_786,Male,26,Chitwan,Bagmati,Banker,+2,Unmarried,ACC100787,Fixed Deposit,2024-02-05 08:21:16.336,Chitwan Branch,157104,826,Active,975158,Vehicle,9.6,9305,1792717,33622,45548,23,9,No,Yes,185,28995,26,57282,3010,988049,Corporate,1,7,2026-04-04 08:21:16.336,Low,Yes,RM_A
C0138,Customer_138,Female,42,  bhaktapur  ,Koshi,Doctor,PhD,Married,ACC100139,FIXED DEPOSIT,2023-09-16 08:21:16.245,Bhaktapur Branch,117622,797,Active,2616909,Vehicle,13.25,13190,323729,77319,71468,19,46,No,Yes,62,12925,28,317463,43052,693677,Corporate,2,1,2025-06-23 08:21:16.245,Medium,Yes,RM_A
C0306,Customer_306,Female,43,  bhaktapur  ,Gandaki,Teacher,+2,Unmarried,ACC100307,FIXED DEPOSIT,2024-10-26 08:21:16.268,Chitwan Branch,112369,800,Closed,2895497,Vehicle,11.88,32620,1095791,29877,48846,29,78,Yes,Yes,69,25569,24,466002,47211,820009,Corporate,2,0,2026-05-30 08:21:16.269,Medium,Yes,RM_D
C0808,Customer_808,Female,35,Chitwan,Gandaki,Analyst,+2,Unmarried,ACC100809,Current,2024-09-08 08:21:16.339,Chitwan Branch,220558,454,,0,Education,14.86,33357,1805363,73088,21329,16,1,Yes,No,63,45928,14,633248,31551,1075447,Retail,2,3,2025-10-08 08:21:16.339,Low,No,RM_C
C0295,Customer_295,Male,63,Bhaktapur,Gandaki,Doctor,,Married,ACC100296,Savings,2025-06-10 08:21:16.267,Butwal Branch,70574,614,Active,510290,Education,9.65,2616,1724365,40993,8239,16,71,No,Yes,150,15730,12,841737,42641,95245,Corporate,1,2,2025-11-11 08:21:16.267,Low,No,RM_A
C0600,Customer_600,Female,58,Biratnagar,Lumbini,Doctor,,Married,ACC100601,Savings,2023-04-05 08:21:16.312,Biratnagar Branch,35851,741,Active,929992,Personal,13.65,38695,1857906,94820,99336,57,35,No,No,21,49086,30,436862,47534,1568381,Corporate,5,3,2026-05-29 08:21:16.312,High,No,RM_B
C0582,Customer_582,Female,31,Pokhara,Koshi,Business,Bachelor,Unmarried,ACC100583,Current,2019-08-15 08:21:16.310,Pokhara Branch,144055,600,Active,1037711,Personal,8.11,14657,558745,69175,80664,97,63,Yes,Yes,14,16971,1,327536,10477,927248,Corporate,1,7,2026-04-30 08:21:16.310,Low,No,RM_B
C0030,Customer_30,Male,59,  biratnagar  ,Koshi,Student,Master,Married,ACC100031,FIXED DEPOSIT,2022-05-04 08:21:16.229,Biratnagar Branch,210427,491,Closed,1961415,Business,9.83,32370,893401,113710,104468,66,13,Yes,Yes,130,17556,5,813524,14472,1921066,Corporate,5,9,2025-08-08 08:21:16.229,Low,No,RM_C
C0166,Customer_166,Female,23,  bhaktapur  ,Koshi,Banker,Bachelor,Married,ACC100167,FIXED DEPOSIT,2024-08-17 08:21:16.248,Pokhara Branch,222674,555,Active,1337928,Business,10.44,20406,208658,54583,104126,37,87,Yes,Yes,152,13986,7,759472,29598,1720699,Retail,3,0,2026-01-05 08:21:16.248,High,No,RM_A
C0249,Customer_249,Male,62,Biratnagar,Bagmati,Teacher,Bachelor,Married,ACC100250,Savings,2022-04-06 08:21:16.260,Butwal Branch,57534,778,Closed,554565,Home,6.14,29119,1907033,92881,110518,81,48,Yes,Yes,77,16944,16,80009,49982,1658802,Corporate,5,4,2025-06-21 08:21:16.260,High,Yes,RM_B
C0311,Customer_311,Male,28,Pokhara,Koshi,Doctor,Bachelor,Married,ACC100312,Savings,2026-02-20 08:21:16.269,Butwal Branch,165647,460,Closed,-4183620.0,Business,10.31,39413,165729,118934,55985,23,96,No,Yes,50,2511,24,233507,38396,1582315,Corporate,3,7,2026-05-15 08:21:16.269,Medium,No,RM_C
C0686,Customer_686,Female,30,Pokhara,Bagmati,Student,Bachelor,Married,ACC100687,Fixed Deposit,2025-07-20 08:21:16.322,Kathmandu Branch,169330,497,Active,433528,Education,6.62,49415,1432070,90879,25311,34,56,No,No,54,47484,16,422419,23393,1262656,Corporate,1,10,2026-02-01 08:21:16.322,Low,Yes,RM_C
C0844,Customer_844,Female,20,Butwal,Lumbini,Doctor,Bachelor,Unmarried,ACC100845,Current,2025-02-19 08:21:16.344,Pokhara Branch,202850,603,Closed,2114151,Education,11.31,8561,1697643,99213,39238,39,91,Yes,No,63,49394,10,962149,5180,63999,Corporate,4,8,2026-02-25 08:21:16.344,Low,Yes,RM_D
C0343,Customer_343,Male,42,Bhaktapur,Koshi,Teacher,Bachelor,Married,ACC100344,Fixed Deposit,2025-03-14 08:21:16.273,Biratnagar Branch,101856,545,,0,Vehicle,7.56,45435,1780556,56958,90420,78,24,Yes,Yes,70,38346,10,666506,756,381531,Corporate,3,0,2025-09-17 08:21:16.273,Medium,Yes,RM_C
C0606,Customer_606,Male,25,Bhaktapur,Lumbini,Student,Master,Unmarried,ACC100607,Current,2024-08-23 08:21:16.313,Lalitpur Branch,242460,540,Closed,2593665,Education,7.41,46523,706629,122840,33431,44,62,Yes,No,146,33191,20,476112,45989,1554015,Corporate,1,9,2025-12-17 08:21:16.313,Medium,No,RM_A
C0527,Customer_527,Female,56,  pokhara  ,Bagmati,Engineer,Master,Married,ACC100528,CURRENT,2020-05-11 08:21:16.300,Lalitpur Branch,71413,681,,0,Personal,12.62,44616,1344521,146919,32894,38,47,No,No,102,11839,11,281607,10452,1283378,Retail,3,5,2025-10-18 08:21:16.301,High,No,RM_C
C0066,Customer_66,Male,60,  butwal  ,Gandaki,Business,PhD,Unmarried,ACC100067,SAVINGS,2019-11-11 08:21:16.233,Lalitpur Branch,246172,750,,0,Personal,10.09,48786,490568,21694,35016,41,38,No,No,96,10560,23,246348,26793,1967034,Retail,2,10,2025-06-26 08:21:16.233,Medium,No,RM_A
C0632,Customer_632,Female,53,Pokhara,Lumbini,Engineer,Master,Unmarried,ACC100633,Savings,2025/31/12,Kathmandu Branch,34857,551,,0,Home,11.46,46950,1427136,81048,39345,89,56,Yes,Yes,28,12437,28,665908,42103,864290,Corporate,4,9,2025-06-13 08:21:16.316,Low,No,RM_B
C0892,Customer_892,Male,38,Lalitpur,Koshi,Analyst,Master,Married,ACC100893,Savings,2023-03-30 08:21:16.350,Biratnagar Branch,200745,618,Closed,1248507,Vehicle,13.18,32496,513068,7837,97142,99,73,Yes,No,21,9383,28,743160,24989,1629603,Retail,2,9,2026-05-05 08:21:16.350,High,Yes,RM_D
C0255,Customer_255,Female,35,Biratnagar,Gandaki,Banker,+2,Married,ACC100256,Fixed Deposit,2022-05-18 08:21:16.261,Kathmandu Branch,93397,704,,-0.0,Education,15.56,23305,1303738,16780,105175,27,9,No,No,171,45274,1,973650,6490,251916,Corporate,1,8,2025-10-12 08:21:16.261,High,No,RM_D
C0719,Customer_719,Female,22,Bhaktapur,Bagmati,Teacher,PhD,Unmarried,ACC100720,Current,2021-11-11 08:21:16.326,Lalitpur Branch,38164,455,Closed,556354,Home,11.03,48999,1016008,13922,77445,72,96,Yes,Yes,76,2132,3,156511,14977,1212589,Corporate,2,2,2025-11-16 08:21:16.326,Medium,Yes,RM_D
C0771,Customer_771,Female,55,Butwal,Bagmati,Teacher,+2,Married,ACC100772,Fixed Deposit,2020-01-24 08:21:16.334,Bhaktapur Branch,39491,593,,0,Vehicle,14.08,47922,432592,58054,12817,26,70,Yes,No,50,49392,4,583762,27017,707169,Corporate,5,2,2026-03-04 08:21:16.334,High,No,RM_A
C0222,Customer_222,Male,52,Lalitpur,Bagmati,Doctor,+2,Married,ACC100223,Current,2024-02-04 08:21:16.257,Kathmandu Branch,39714 NPR,761,Closed,557330,Business,12.68,40163,"NPR 328,496.00",96184,57162,57,56,Yes,No,110,29836,10,688575,27258,1601919,Corporate,3,6,2025-08-30 08:21:16.257,Low,Yes,RM_A
C0236,Customer_236,Female,53,Pokhara,Bagmati,Business,PhD,Unmarried,ACC100237,Current,2025-12-20 08:21:16.259,Lalitpur Branch,217183 NPR,768,Active,2548642,Home,11.92,7535,"NPR 1,081,583.00",54978,90318,3,82,No,No,109,34458,19,619063,906,1108589,Corporate,4,8,2025-11-05 08:21:16.259,High,No,RM_B
C0430,Customer_430,Female,65,Butwal,Lumbini,Engineer,+2,Married,ACC100431,Fixed Deposit,2024-06-15 08:21:16.286,Chitwan Branch,145861,-999,Active,1940121,Vehicle,12.45,26127,1346682,26456,9099,99,30,Yes,No,43,19316,5,762075,11639,1170157,VIP,4,10,2026-05-02 08:21:16.286,Medium,Yes,RM_D
C0544,Customer_544,Male,27,Lalitpur,Lumbini,Banker,Master,Unmarried,ACC100545,Current,2022-03-04 08:21:16.303,Lalitpur Branch,93824 NPR,642,,0,Home,12.45,26007,"NPR 1,104,284.00",18608,46441,16,26,Yes,No,188,8457,29,260353,5596,518834,VIP,1,2,2026-01-10 08:21:16.303,High,Yes,RM_C
C0441,Customer_441,Female,46,Bhaktapur,Bagmati,Doctor,Bachelor,Unmarried,ACC100442,Fixed Deposit,2020-04-27 08:21:16.287,Bhaktapur Branch,75463,580,Closed,2790308,Personal,10.22,37507,487700,10629,87313,90,67,Yes,Yes,78,35260,19,13681,2426,907941,Retail,2,1,2025-07-28 08:21:16.287,High,Yes,RM_B
C0589,Customer_589,Male,23,Pokhara,Koshi,Analyst,Bachelor,Married,ACC100590,Current,2023-04-05 08:21:16.311,Pokhara Branch,141122,588,Closed,2330566,Home,7.0,36455,1255027,64580,41199,25,43,No,Yes,70,8635,11,767143,6381,254943,Corporate,3,7,2026-02-25 08:21:16.311,Low,No,RM_D
C0973,Customer_973,Male,41,Butwal,Lumbini,Doctor,Bachelor,Unmarried,ACC100974,Savings,2019-08-13 08:21:16.360,Pokhara Branch,234949,660,Closed,2702428,Education,7.02,17484,678230,22898,48475,54,66,Yes,No,97,44080,2,633117,38635,90602,VIP,1,7,2025-12-22 08:21:16.361,Medium,Yes,RM_D
C0250,Customer_250,Female,46,  pokhara  ,Bagmati,Student,Master,Married,ACC100251,SAVINGS,2024-04-02 08:21:16.260,Chitwan Branch,249237,472,,0,Home,13.62,47514,425856,28152,66030,57,81,Yes,Yes,163,45891,6,13830,13554,327575,VIP,2,2,2026-02-27 08:21:16.260,Low,Yes,RM_A
C0579,Customer_579,Female,21,Lalitpur,Lumbini,Engineer,PhD,Married,ACC100580,Current,2024-01-06 08:21:16.310,Bhaktapur Branch,64358 NPR,827,Closed,1096202,Personal,8.33,40329,"NPR 721,504.00",101942,8718,63,7,Yes,No,134,24663,24,67418,33210,1913890,Retail,1,3,2025-09-19 08:21:16.310,Medium,Yes,RM_A
C0410,Customer_410,Male,57,Chitwan,Lumbini,Business,+2,Married,ACC100411,Savings,2025-01-24 08:21:16.283,Pokhara Branch,244794,717,Closed,2060718,Vehicle,10.02,12090,208188,142729,38217,47,32,Yes,No,58,25939,11,309565,2614,1115909,Corporate,1,2,2025-06-17 08:21:16.283,Low,Yes,RM_D
C0072,Customer_72,Female,23,Lalitpur,Koshi,Business,+2,Married,ACC100073,Fixed Deposit,2026-03-24 08:21:16.235,Pokhara Branch,194231,771,Closed,2714398,Vehicle,13.38,39115,349638,30493,75404,96,85,Yes,No,190,19010,24,89815,32969,1693361,Retail,3,10,2025-06-18 08:21:16.235,Medium,Yes,RM_C
C0095,Customer_95,Female,61,Pokhara,Lumbini,Doctor,+2,Married,ACC100096,Current,2022-05-19 08:21:16.237,Lalitpur Branch,61686,584,Active,1367597,Personal,13.83,48937,309024,96680,112960,9,65,No,No,54,24365,15,599864,37695,282418,Retail,5,6,2026-05-18 08:21:16.237,Medium,No,RM_A
C0034,Customer_34,Female,42,  bhaktapur  ,Gandaki,Analyst,Master,Unmarried,ACC100035,CURRENT,2022-07-10 08:21:16.230,Lalitpur Branch,155038,572,Closed,124406,Home,12.97,9380,1653795,110881,73076,99,65,No,No,127,2610,26,461830,2312,1407226,VIP,4,9,2026-06-05 08:21:16.230,Low,Yes,RM_C
C0645,Customer_645,Male,56,Butwal,Gandaki,Teacher,,Unmarried,ACC100646,Fixed Deposit,2021-05-07 08:21:16.317,Bhaktapur Branch,238675,537,,0,Personal,15.67,39354,1874670,106130,34740,74,29,No,No,112,43067,16,167380,5130,526629,Retail,1,7,2026-01-03 08:21:16.317,Medium,No,RM_D
C0260,Customer_260,Female,59,Kathmandu,Lumbini,Student,Bachelor,Married,ACC100261,Savings,2022-03-23 08:21:16.261,Kathmandu Branch,76189,653,Active,-3462289.5,Education,10.64,6505,1337986,9854,15709,21,1,Yes,Yes,120,10939,4,852135,14559,1620979,Retail,2,3,2026-04-19 08:21:16.261,Medium,No,RM_D
C0205,Customer_205,Male,64,Lalitpur,Gandaki,Analyst,Master,Married,ACC100206,Fixed Deposit,2025/31/12,Biratnagar Branch,64511,750,Active,2118661,Home,14.85,9848,546290,147252,88717,81,60,No,No,34,28779,13,488853,41441,1129621,Corporate,2,4,2025-09-02 08:21:16.254,Low,No,RM_C
C0799,Customer_799,Male,64,Biratnagar,Bagmati,Doctor,Bachelor,Married,ACC100800,Fixed Deposit,2025/31/12,Bhaktapur Branch,203023,452,,0,Personal,15.63,43167,1614082,89956,90883,73,46,No,No,4,40645,12,753453,31660,1317514,Retail,1,2,2026-02-15 08:21:16.338,High,No,RM_C
C0621,Customer_621,Male,45,Pokhara,Gandaki,Analyst,PhD,Married,ACC100622,Savings,2023-05-31 08:21:16.315,Butwal Branch,200492,747,,0,Education,6.78,10161,1701588,136785,38051,71,46,No,Yes,144,45983,11,870919,6126,1380784,Corporate,4,0,2026-05-12 08:21:16.315,Medium,No,RM_A
C0366,Customer_366,Male,47,  bhaktapur  ,Koshi,Student,PhD,Married,ACC100367,SAVINGS,2024-05-13 08:21:16.277,Pokhara Branch,77052,844,Active,1773483,Education,14.28,2342,1460550,128530,48009,28,69,No,No,161,11350,22,100305,35158,355531,Retail,1,10,2025-06-29 08:21:16.277,Medium,No,RM_B
C0078,Customer_78,Female,44,Kathmandu,Gandaki,Teacher,Bachelor,Married,ACC100079,Fixed Deposit,2025/31/12,Bhaktapur Branch,61486,578,Active,1518586,Vehicle,9.85,29961,1209939,125100,52356,77,15,No,No,46,2678,23,508209,2639,1651008,Corporate,3,7,2025-08-12 08:21:16.235,Medium,Yes,RM_D
C0085,Customer_85,Female,32,Pokhara,Bagmati,Analyst,PhD,Unmarried,ACC100086,Savings,2025/31/12,Kathmandu Branch,242963,766,Active,1552643,Education,7.43,14082,938326,80588,71992,6,50,Yes,Yes,178,9346,7,81679,28794,811646,Retail,2,4,2026-04-28 08:21:16.236,Low,Yes,RM_D
C0995,Customer_995,Female,38,  chitwan  ,Koshi,Business,Bachelor,Unmarried,ACC100996,SAVINGS,2022-02-18 08:21:16.363,Pokhara Branch,214454,675,Closed,1190375,Business,15.74,31108,232538,124901,56750,11,53,Yes,Yes,28,7840,16,174171,11423,504853,Corporate,2,4,2025-09-10 08:21:16.363,High,No,RM_B
C0083,Customer_83,Female,65,Chitwan,Lumbini,Business,PhD,Married,ACC100084,Fixed Deposit,2025/31/12,Lalitpur Branch,45964,617,Active,1128050,Education,6.36,19152,1621493,7423,52872,75,8,No,Yes,17,46993,14,958250,32554,1127117,Retail,1,2,2025-09-29 08:21:16.236,High,No,RM_D
C0526,Customer_526,Male,54,Bhaktapur,Lumbini,Business,+2,Unmarried,ACC100527,Savings,2025-07-14 08:21:16.300,Chitwan Branch,210415,772,,0,Education,7.74,3465,1520312,112333,46456,4,87,Yes,Yes,145,26759,5,734948,25385,1314436,Corporate,2,0,2025-12-07 08:21:16.300,Low,No,RM_D
C0440,Customer_440,Male,32,Chitwan,Gandaki,Teacher,PhD,Unmarried,ACC100441,Current,2022-03-19 08:21:16.287,Lalitpur Branch,223701 NPR,479,Closed,2219626,Vehicle,9.32,22912,"NPR 930,753.00",79385,36157,81,90,Yes,Yes,26,12950,2,359776,2795,1279680,Retail,4,2,2026-02-11 08:21:16.287,Low,Yes,RM_D
C0568,Customer_568,Male,47,Butwal,Gandaki,Teacher,PhD,Unmarried,ACC100569,Fixed Deposit,2021-10-29 08:21:16.308,Kathmandu Branch,44684,562,Closed,1407492,Vehicle,9.54,25267,813577,58027,105427,26,55,Yes,No,174,25385,25,414698,42053,414858,Retail,3,0,2025-09-04 08:21:16.308,Medium,No,RM_C
C0561,Customer_561,Male,62,Biratnagar,Gandaki,Business,+2,Married,ACC100562,Savings,2020-08-05 08:21:16.307,Biratnagar Branch,162437,640,Closed,1499395,Education,14.96,2035,813167,122024,624,48,48,No,Yes,47,1936,27,355053,2092,580583,VIP,1,8,2026-01-22 08:21:16.307,Medium,Yes,RM_A
C0543,Customer_543,Male,22,Bhaktapur,Koshi,Analyst,Master,Unmarried,ACC100544,Savings,2022-01-24 08:21:16.303,Pokhara Branch,150814 NPR,737,Active,2701898,Personal,7.21,30149,"NPR 750,032.00",37915,33640,88,76,Yes,Yes,142,5726,5,40797,5360,49028,Retail,4,7,2026-05-27 08:21:16.303,Low,Yes,RM_A
C0888,Customer_888,Male,29,Kathmandu,Gandaki,Doctor,Master,Married,ACC100889,Current,2023-10-01 08:21:16.350,Pokhara Branch,25546,808,,0,Home,13.69,21594,1049209,25267,104030,60,53,No,Yes,173,21325,5,659671,23877,420269,Corporate,3,1,2025-10-16 08:21:16.350,High,No,RM_B
C0332,Customer_332,Male,53,  butwal  ,Gandaki,Business,Bachelor,Unmarried,ACC100333,SAVINGS,2025-10-24 08:21:16.272,Lalitpur Branch,181673,624,,0,Home,6.02,47040,1565863,88806,87649,47,36,No,Yes,38,26293,3,165702,43938,1199257,Retail,5,3,2025-10-16 08:21:16.272,Medium,No,RM_A
C0006,Customer_6,Male,54,Kathmandu,Gandaki,Business,PhD,Unmarried,ACC100007,Current,2025/31/12,Butwal Branch,210493,761,Active,2778003,Education,14.75,19993,847419,120073,76627,7,99,Yes,Yes,163,17478,10,591789,4920,264943,VIP,1,7,2026-04-27 08:21:16.225,Medium,Yes,RM_D
C0480,Customer_480,Female,39,Lalitpur,Bagmati,Teacher,Bachelor,Married,ACC100481,Current,2024-03-31 08:21:16.294,Pokhara Branch,98426,678,Closed,-1678996.5,Home,7.09,48235,1217819,125716,63098,63,58,No,No,51,18750,4,219872,15938,442355,VIP,2,10,2025-06-23 08:21:16.294,High,Yes,RM_A
C0105,Customer_105,Female,64,Kathmandu,Lumbini,Engineer,PhD,Unmarried,ACC100106,Fixed Deposit,2025-03-09 08:21:16.240,Pokhara Branch,141044,842,,0,Vehicle,15.64,8558,732468,10708,21482,39,98,No,No,74,6959,4,791203,43661,1881349,VIP,3,5,2025-12-14 08:21:16.240,High,Yes,RM_C
C0098,Customer_98,Male,22,Chitwan,Koshi,Banker,+2,Married,ACC100099,Current,2025/31/12,Lalitpur Branch,35530,716,Active,1908998,Education,13.61,22202,198900,78329,97189,26,82,Yes,No,66,7850,25,25751,25948,1088799,VIP,5,3,2025-09-20 08:21:16.239,Low,Yes,RM_A
