Customer_ID,Customer_Name,Gender,Age,City,Province,Occupation,Education_Level,Marital_Status,Account_Number,Account_Type,Account_Open_Date,Branch_Name,Monthly_Income,Credit_Score,Loan_Status,Loan_Amount,Loan_Type,Interest_Rate,EMI_Amount,Account_Balance,Monthly_Deposit,Monthly_Withdrawal,Debit_Card_Usage,Credit_Card_Usage,Online_Banking_Usage,Mobile_Banking_Usage,Transaction_Count,Average_Transaction,ATM_Visits,FD_Amount,Insurance_Premium,Investment_Amount,Customer_Segment,Customer_Satisfaction,Complaint_Count,Last_Transaction_Date,Risk_Category,Churn_Status,Relationship_Manager
C0859,Customer_859,Female,56,Lalitpur,Koshi,Teacher,Bachelor,Married,Acc100860,Fixed Deposit,2025-04-07,Butwal Branch,52564.0,701,Closed,682452.0,Education,12.97,35298.0,1674388.0,37882.0,74367.0,10.0,86.0,,,1.0,41228.0,14.0,562404.0,38677.0,1290364.0,Vip,4,8,2026-05-05,Medium,No,Rm_B
C0530,Customer_530,Female,51,Lalitpur,Lumbini,Doctor,Unspecified,Unmarried,Acc100531,Fixed Deposit,2021-06-23,Pokhara Branch,100017.0,653,Active,524021.0,Business,9.76,23821.0,1671785.0,35222.0,45433.0,42.0,84.0,,,90.0,48690.0,12.0,241306.0,49521.0,714147.0,Retail,1,3,2026-06-06,High,Yes,Rm_D
C0347,Customer_347,Male,41,Lalitpur,Koshi,Student,Phd,Married,Acc100348,Current,2019-12-20,Kathmandu Branch,166923.0,641,Active,2375828.0,Vehicle,7.3,31607.0,1565365.0,41503.0,80126.0,11.0,25.0,,,98.0,43687.0,26.0,849132.0,31969.0,1461306.0,Corporate,2,8,2025-08-14,High,Yes,Rm_B
C0884,Customer_884,Male,54,Pokhara,Lumbini,Doctor,Phd,Unmarried,Acc100885,Savings,2023-08-22,Butwal Branch,94704.0,641,Closed,2714346.0,Business,15.38,8128.0,1882839.0,104478.0,30391.0,74.0,16.0,,,132.0,13053.0,27.0,606803.0,27844.0,1336873.0,Retail,5,0,2025-12-12,Low,Yes,Rm_D
C0584,Customer_584,Male,29,Kathmandu,Gandaki,Student,Unspecified,Unmarried,Acc100585,Fixed Deposit,2022-04-29,Bhaktapur Branch,161783.0,752,Closed,2436497.0,Business,8.03,21484.0,177828.0,72955.0,21726.0,84.0,73.0,,,168.0,38480.0,10.0,145591.0,49747.0,904622.0,Vip,3,1,2026-01-07,High,Yes,Rm_A
C0594,Customer_594,Male,31,Butwal,Gandaki,Engineer,Master,Unmarried,Acc100595,Fixed Deposit,2024-07-04,Chitwan Branch,179745.0,506,,0.0,Personal,13.47,40934.0,1368496.0,21554.0,71493.0,42.0,70.0,,,80.0,1759.0,25.0,709192.0,16237.0,1537338.0,Corporate,2,2,2025-12-03,Low,Yes,Rm_B
C0588,Customer_588,Female,22,Butwal,Gandaki,Banker,+2,Unmarried,Acc100589,Savings,2024-07-04,Chitwan Branch,204006.0,693,Active,1055158.0,Personal,12.27,41757.0,1726850.0,13542.0,34076.0,58.0,87.0,,,200.0,43052.0,8.0,508144.0,49727.0,227779.0,Retail,4,7,2025-08-09,High,No,Rm_D
C0309,Customer_309,Female,46,Pokhara,Bagmati,Teacher,Phd,Unmarried,Acc100310,Savings,2021-05-21,Kathmandu Branch,118695.0,736,,0.0,Education,14.93,46445.0,1512297.0,86428.0,63243.0,59.0,36.0,,,136.0,38513.0,27.0,884890.0,45132.0,1817087.0,Corporate,4,9,2025-10-13,Low,Yes,Rm_C
C0994,Customer_994,Female,60,Butwal,Koshi,Doctor,+2,Unmarried,Acc100995,Current,2022-04-09,Pokhara Branch,131747.0,730,Closed,1744414.0,Personal,15.72,12940.0,1471906.0,144454.0,69752.0,6.0,69.0,,,75.0,1523.0,17.0,206332.0,18364.0,1140441.0,Retail,5,6,2026-05-10,High,No,Rm_B
C0232,Customer_232,Male,65,Biratnagar,Gandaki,Doctor,Master,Married,Acc100233,Fixed Deposit,2021-05-01,Butwal Branch,119051.0,637,Active,1842921.0,Vehicle,9.1,13626.0,89894.0,21417.0,110051.0,0.0,43.0,,,184.0,37316.0,3.0,371859.0,32714.0,1262549.0,Corporate,5,6,2026-01-12,Low,Yes,Rm_B
C0630,Customer_630,Male,31,Lalitpur,Koshi,Business,Master,Unmarried,Acc100631,Current,2020-02-11,Kathmandu Branch,168957.0,538,Active,2267208.0,Vehicle,11.17,42605.0,646402.0,48958.0,15973.0,40.0,12.0,,,138.0,27585.0,5.0,301174.0,44553.0,937841.0,Vip,1,4,2025-11-23,High,Yes,Rm_A
C0602,Customer_602,Female,33,Butwal,Lumbini,Doctor,Master,Married,Acc100603,Savings,2022-06-19,Bhaktapur Branch,130815.0,598,,0.0,Vehicle,6.89,20996.0,1675337.0,102651.0,69022.0,9.0,94.0,,,137.0,5042.0,20.0,553081.0,15554.0,628859.0,Retail,2,3,2025-10-17,Low,No,Rm_C
C0663,Customer_663,Male,63,Butwal,Gandaki,Analyst,Master,Married,Acc100664,Current,2023-10-09,Biratnagar Branch,154151.0,813,Closed,686807.0,Business,14.61,24851.0,1254290.0,105864.0,86679.0,45.0,10.0,,,125.0,14200.0,18.0,299972.0,22999.0,1962201.0,Vip,2,5,2026-05-04,High,No,Rm_A
C0916,Customer_916,Male,53,Chitwan,Koshi,Business,Bachelor,Married,Acc100917,Fixed Deposit,2024-03-20,Kathmandu Branch,233662.0,710,Closed,1678579.0,Home,9.57,4307.0,1542529.0,100371.0,59210.0,73.0,72.0,,,162.0,4157.0,25.0,604629.0,10100.0,948957.0,Corporate,4,9,2026-05-27,Low,Yes,Rm_B
C0315,Customer_315,Female,57,Lalitpur,Gandaki,Engineer,Master,Unmarried,Acc100316,Fixed Deposit,2022-08-22,Biratnagar Branch,84010.0,786,Active,3472612.5,Education,12.33,24863.0,489973.0,135475.0,118628.0,19.0,56.0,,,56.0,2569.0,17.0,805848.0,35892.0,179567.0,Retail,2,1,2025-09-18,High,Yes,Rm_B
C0107,Customer_107,Male,22,Chitwan,Koshi,Analyst,+2,Married,Acc100108,Savings,2024-01-01,Lalitpur Branch,41153.0,479,Closed,994878.0,Personal,7.99,25102.0,682809.0,118021.0,20860.0,25.0,56.0,,,83.0,7909.0,8.0,724798.0,19500.0,309672.0,Vip,3,6,2026-05-08,High,Yes,Rm_D
C0824,Customer_824,Female,25,Butwal,Bagmati,Teacher,Unspecified,Unmarried,Acc100825,Current,2020-04-15,Pokhara Branch,183873.0,748,Closed,228595.0,Personal,12.17,25981.0,1387729.0,45245.0,114955.0,32.0,42.0,,,118.0,43398.0,28.0,549063.0,11053.0,1337957.0,Retail,4,1,2025-10-02,High,No,Rm_B
C0056,Customer_56,Male,42,Biratnagar,Gandaki,Business,Phd,Married,Acc100057,Fixed Deposit,2020-01-31,Kathmandu Branch,89878.0,771,Active,2081180.0,Business,9.68,6440.0,1570305.0,81475.0,47759.0,26.0,17.0,,,122.0,15842.0,12.0,80931.0,44523.0,1412038.0,Vip,5,1,2025-08-08,Low,No,Rm_C
C0121,Customer_121,Female,42,Pokhara,Bagmati,Analyst,Bachelor,Unmarried,Acc100122,Fixed Deposit,2025-02-26,Pokhara Branch,217197.0,847,,0.0,Home,12.1,48661.0,314193.0,2642.0,75287.0,76.0,56.0,,,154.0,11163.0,2.0,168271.0,37726.0,586549.0,Retail,1,5,2025-11-15,Medium,Yes,Rm_A
C0371,Customer_371,Female,21,Kathmandu,Gandaki,Engineer,Bachelor,Married,Acc100372,Fixed Deposit,2021-12-01,Chitwan Branch,130750.0,771,,0.0,Vehicle,10.47,45905.0,1735857.0,72769.0,21695.0,91.0,53.0,,,16.0,34922.0,20.0,160330.0,37558.0,1369022.0,Corporate,5,0,2025-10-21,Low,Yes,Rm_C
C0026,Customer_26,Female,42,Chitwan,Gandaki,Student,+2,Married,Acc100027,Savings,2023-09-10,Chitwan Branch,60390.0,825,,0.0,Personal,15.77,32855.0,705369.0,145240.0,43525.0,36.0,16.0,,,90.0,11342.0,0.0,541104.0,963.0,1583652.0,Retail,2,2,2025-12-02,Medium,No,Rm_D
C0073,Customer_73,Female,42,Kathmandu,Gandaki,Doctor,Master,Married,Acc100074,Current,2022-03-26,Butwal Branch,212792.0,794,Closed,2428700.0,Education,15.98,43990.0,1107867.0,131193.0,30893.0,78.0,15.0,,,135.0,19268.0,11.0,768640.0,16312.0,1182104.0,Vip,1,3,2025-12-21,High,Yes,Rm_C
C0550,Customer_550,Female,37,Lalitpur,Koshi,Student,Bachelor,Unmarried,Acc100551,Savings,2025-06-18,Biratnagar Branch,223260.0,759,Closed,2655868.0,Home,12.35,28442.0,1707041.0,85582.0,119673.0,57.0,30.0,,,60.0,8554.0,15.0,983511.0,4151.0,964837.0,Vip,2,6,2025-10-29,Low,Yes,Rm_A
C0045,Customer_45,Female,42,Pokhara,Gandaki,Business,+2,Married,Acc100046,Savings,2021-04-23,Butwal Branch,220337.0,617,Active,313603.0,Business,10.98,6043.0,1827666.0,79807.0,96911.0,14.0,98.0,,,189.0,39322.0,8.0,229452.0,25829.0,395332.0,Vip,2,2,2025-06-25,High,Yes,Rm_B
C0297,Customer_297,Female,45,Butwal,Koshi,Student,Master,Married,Acc100298,Fixed Deposit,2021-11-03,Chitwan Branch,241836.0,582,Closed,1951555.0,Vehicle,7.67,4827.0,520626.0,18644.0,20436.0,12.0,28.0,,,48.0,2884.0,1.0,750703.0,37406.0,38351.0,Corporate,2,9,2026-02-17,High,No,Rm_B
C0329,Customer_329,Female,48,Biratnagar,Gandaki,Business,Bachelor,Unmarried,Acc100330,Savings,2022-04-17,Kathmandu Branch,184255.0,549,Closed,1338903.0,Home,6.41,47716.0,1070514.0,137216.0,8949.0,22.0,55.0,,,19.0,28375.0,25.0,325756.0,48067.0,17990.0,Vip,2,7,2026-03-12,High,Yes,Rm_C
C0248,Customer_248,Female,42,Lalitpur,Koshi,Doctor,Master,Unmarried,Acc100249,Current,2022-12-26,Chitwan Branch,66232.0,477,,0.0,Personal,9.05,18507.0,302513.0,86746.0,105366.0,4.0,17.0,,,149.0,29736.0,6.0,936320.0,35978.0,1124294.0,Retail,4,2,2026-04-18,Medium,Yes,Rm_B
C0337,Customer_337,Female,27,Kathmandu,Gandaki,Banker,Bachelor,Unmarried,Acc100338,Savings,2025-11-01,Chitwan Branch,219694.0,845,,0.0,Education,14.02,15705.0,589268.0,144835.0,13836.0,32.0,58.0,,,142.0,48262.0,23.0,707635.0,2962.0,1141768.0,Corporate,3,9,2025-06-29,Medium,No,Rm_A
C0352,Customer_352,Male,61,Chitwan,Koshi,Unemployed/Other,Phd,Married,Acc100353,Current,2025-11-07,Pokhara Branch,232613.0,696,,0.0,Home,15.88,39951.0,1422392.0,133088.0,61852.0,62.0,40.0,,,62.0,42174.0,1.0,222260.0,14934.0,61663.0,Corporate,5,8,2026-01-19,Low,No,Rm_A
C0362,Customer_362,Female,64,Butwal,Bagmati,Analyst,Master,Unmarried,Acc100363,Savings,2021-06-04,Bhaktapur Branch,66212.0,463,Closed,2701351.5,Vehicle,13.91,15761.0,140665.0,36519.0,35673.0,6.0,17.0,,,130.0,17411.0,17.0,775483.0,20545.0,1006598.0,Corporate,4,4,2025-07-10,Medium,Yes,Rm_D
C0738,Customer_738,Male,37,Pokhara,Gandaki,Banker,Bachelor,Married,Acc100739,Savings,2022-12-23,Bhaktapur Branch,84689.0,798,,0.0,Home,8.5,39934.0,823667.0,105504.0,88996.0,71.0,92.0,,,186.0,3112.0,29.0,35894.0,28755.0,75119.0,Corporate,5,5,2025-10-06,High,No,Rm_A
C0961,Customer_961,Male,20,Bhaktapur,Bagmati,Banker,+2,Married,Acc100962,Current,2019-12-09,Kathmandu Branch,128624.0,731,Active,1267123.0,Education,6.98,5206.0,201201.0,3842.0,17314.0,34.0,43.0,,,83.0,25619.0,25.0,662122.0,46269.0,832692.0,Corporate,3,2,2026-04-28,High,No,Rm_C
C0421,Customer_421,Male,48,Biratnagar,Gandaki,Teacher,+2,Unmarried,Acc100422,Current,2022-10-26,Kathmandu Branch,154239.0,578,,0.0,Vehicle,8.74,30626.0,662423.0,108084.0,59608.0,85.0,7.0,,,11.0,40950.0,29.0,964426.0,16292.0,1790446.0,Corporate,5,0,2025-08-21,High,No,Rm_C
C0382,Customer_382,Male,57,Kathmandu,Lumbini,Doctor,+2,Married,Acc100383,Savings,2022-10-26,Pokhara Branch,105855.0,742,Active,416198.0,Business,11.04,48161.0,1257340.0,110596.0,45353.0,69.0,64.0,,,2.0,40397.0,5.0,856384.0,18475.0,807495.0,Corporate,2,1,2026-02-17,Medium,No,Rm_A
C0695,Customer_695,Female,27,Chitwan,Gandaki,Doctor,Master,Unmarried,Acc100696,Fixed Deposit,2024-07-03,Butwal Branch,155008.0,582,Active,486243.0,Education,7.39,12256.0,1642362.0,43298.0,23197.0,55.0,42.0,,,176.0,30276.0,14.0,836869.0,37355.0,1862066.0,Retail,5,9,2026-03-29,High,Yes,Rm_A
C0540,Customer_540,Female,59,Bhaktapur,Gandaki,Banker,Phd,Unmarried,Acc100541,Fixed Deposit,2025-03-15,Biratnagar Branch,42528.0,636,,0.0,Vehicle,7.48,11855.0,107251.0,42527.0,90893.0,52.0,74.0,,,97.0,45563.0,3.0,407130.0,12975.0,763397.0,Retail,2,8,2025-07-06,High,Yes,Rm_B
C0450,Customer_450,Female,21,Kathmandu,Lumbini,Banker,Master,Married,Acc100451,Current,2025-03-15,Butwal Branch,213771.0,573,Closed,285410.0,Personal,6.03,18934.0,1327468.0,38353.0,112727.0,89.0,14.0,,,6.0,43726.0,6.0,966928.0,5025.0,1266182.0,Corporate,4,1,2026-02-28,High,No,Rm_A
C0623,Customer_623,Female,34,Butwal,Gandaki,Student,+2,Married,Acc100624,Savings,2025-08-23,Butwal Branch,123074.0,754,,0.0,Vehicle,13.22,4552.0,875430.0,134962.0,2285.0,54.0,16.0,,,61.0,9591.0,29.0,959572.0,16062.0,1723065.0,Corporate,5,10,2025-09-07,Medium,Yes,Rm_C
C0210,Customer_210,Male,42,Biratnagar,Koshi,Engineer,Master,Married,Acc100211,Current,2023-10-17,Chitwan Branch,234345.0,709,Active,1652374.0,Education,6.93,46506.0,1717511.0,46470.0,12070.0,78.0,95.0,,,193.0,15557.0,10.0,648285.0,43628.0,941266.0,Corporate,4,0,2025-12-17,Medium,No,Rm_B
C0555,Customer_555,Male,20,Kathmandu,Bagmati,Banker,Unspecified,Unmarried,Acc100556,Fixed Deposit,2022-11-17,Butwal Branch,82748.0,815,,0.0,Education,12.17,15031.0,990261.0,63291.0,103107.0,51.0,10.0,,,49.0,31162.0,27.0,211114.0,49383.0,1779202.0,Corporate,4,7,2026-02-08,Low,No,Rm_B
C0482,Customer_482,Male,37,Lalitpur,Gandaki,Student,Master,Unmarried,Acc100483,Current,2022-07-26,Kathmandu Branch,129232.0,627,,0.0,Education,11.3,36015.0,1431193.0,147315.0,41194.0,5.0,93.0,,,177.0,16742.0,14.0,893613.0,46504.0,1697978.0,Vip,2,6,2025-11-17,High,No,Rm_C
C0433,Customer_433,Male,48,Pokhara,Gandaki,Business,Unspecified,Unmarried,Acc100434,Savings,2019-08-14,Kathmandu Branch,162599.0,846,Closed,2244410.0,Education,12.09,38523.0,24392.0,145566.0,45938.0,100.0,51.0,,,145.0,6647.0,26.0,968531.0,17109.0,1861423.0,Retail,3,9,2025-06-15,Low,No,Rm_A
C0627,Customer_627,Male,52,Butwal,Gandaki,Banker,Master,Unmarried,Acc100628,Savings,2025-02-16,Kathmandu Branch,81101.0,617,Active,2988747.0,Personal,11.26,23751.0,30992.0,7570.0,66621.0,22.0,90.0,,,163.0,38877.0,29.0,622476.0,27424.0,1833036.0,Retail,4,3,2025-06-30,High,No,Rm_C
C0061,Customer_61,Male,60,Lalitpur,Lumbini,Doctor,Master,Married,Acc100062,Current,2023-03-07,Bhaktapur Branch,211379.0,653,,0.0,Personal,8.92,11008.0,617814.0,113722.0,8289.0,44.0,62.0,,,21.0,22555.0,9.0,248202.0,2236.0,158459.0,Corporate,2,1,2026-01-23,High,Yes,Rm_B
C0622,Customer_622,Male,62,Bhaktapur,Bagmati,Banker,Bachelor,Married,Acc100623,Current,2023-05-30,Lalitpur Branch,216367.0,845,,0.0,Business,6.54,26657.0,1919008.0,73021.0,19910.0,69.0,15.0,,,194.0,13151.0,24.0,541664.0,8434.0,1277882.0,Vip,2,7,2025-12-26,High,Yes,Rm_B
C0756,Customer_756,Female,22,Kathmandu,Gandaki,Engineer,+2,Married,Acc100757,Current,2019-12-14,Butwal Branch,31114.0,690,Active,152517.0,Vehicle,10.7,2508.0,1736252.0,23237.0,1966.0,72.0,35.0,,,77.0,10763.0,30.0,401743.0,2366.0,1484592.0,Retail,5,9,2025-12-27,Medium,No,Rm_A
C0093,Customer_93,Male,58,Bhaktapur,Gandaki,Student,Master,Unmarried,Acc100094,Savings,2020-03-16,Lalitpur Branch,111122.0,772,Closed,2350235.0,Vehicle,13.9,34812.0,1317313.0,110563.0,48540.0,28.0,71.0,,,156.0,28017.0,28.0,740201.0,47764.0,743600.0,Vip,5,6,2025-11-11,Medium,No,Rm_A
C0902,Customer_902,Male,22,Butwal,Bagmati,Analyst,Bachelor,Married,Acc100903,Fixed Deposit,2025-10-04,Butwal Branch,70481.0,704,,0.0,Education,6.29,25903.0,169707.0,140232.0,53943.0,91.0,72.0,,,118.0,2353.0,5.0,377316.0,7556.0,1786447.0,Corporate,5,3,2026-03-25,Low,No,Rm_C
C0463,Customer_463,Female,43,Pokhara,Lumbini,Analyst,Master,Married,Acc100464,Savings,2025-10-05,Butwal Branch,173995.0,653,Closed,1573234.0,Personal,8.84,21076.0,1396065.0,5505.0,54919.0,81.0,30.0,,,20.0,48709.0,1.0,157902.0,5034.0,669640.0,Retail,5,2,2026-01-15,Medium,No,Rm_D
C0667,Customer_667,Male,39,Bhaktapur,Koshi,Banker,Bachelor,Unmarried,Acc100668,Fixed Deposit,2026-03-20,Bhaktapur Branch,178619.0,525,,0.0,Home,9.55,36086.0,644369.0,35966.0,9025.0,61.0,75.0,,,23.0,49772.0,29.0,641586.0,13330.0,190501.0,Retail,1,1,2025-10-27,Low,No,Rm_B
C0977,Customer_977,Male,45,Kathmandu,Gandaki,Banker,+2,Unmarried,Acc100978,Savings,2020-05-27,Bhaktapur Branch,230589.0,660,Active,2740302.0,Vehicle,8.9,44727.0,31564.0,30928.0,102809.0,94.0,93.0,,,145.0,27753.0,3.0,68482.0,113.0,1798515.0,Corporate,5,10,2026-03-07,Low,Yes,Rm_A
C0478,Customer_478,Female,33,Butwal,Bagmati,Teacher,Bachelor,Unmarried,Acc100479,Fixed Deposit,2023-09-06,Pokhara Branch,56243.0,615,Active,1912945.0,Education,12.52,8303.0,1288623.0,118185.0,8916.0,72.0,22.0,,,14.0,23841.0,27.0,173516.0,47697.0,584365.0,Retail,2,10,2025-09-23,High,Yes,Rm_B
C0333,Customer_333,Male,64,Chitwan,Bagmati,Analyst,+2,Unmarried,Acc100334,Savings,2021-04-27,Kathmandu Branch,249026.0,459,Active,345669.0,Home,11.7,8105.0,817500.0,44183.0,33342.0,3.0,83.0,,,153.0,17747.0,8.0,903663.0,16749.0,1683573.0,Vip,4,10,2025-12-20,Medium,No,Rm_B
C0939,Customer_939,Female,49,Lalitpur,Lumbini,Engineer,+2,Unmarried,Acc100940,Savings,2021-10-16,Pokhara Branch,108123.0,787,Active,1160928.0,Home,7.8,24166.0,1929115.0,55069.0,65218.0,37.0,59.0,,,67.0,44882.0,5.0,881838.0,3649.0,1171170.0,Vip,5,0,2025-10-21,High,No,Rm_D
C0701,Customer_701,Female,59,Kathmandu,Koshi,Business,Master,Unmarried,Acc100702,Current,2020-10-16,Bhaktapur Branch,246796.0,520,Active,1898716.0,Business,8.33,49287.0,1080417.0,91966.0,28697.0,9.0,1.0,,,20.0,4806.0,9.0,106987.0,2879.0,1813357.0,Vip,1,4,2025-07-15,High,Yes,Rm_A
C0465,Customer_465,Female,44,Butwal,Gandaki,Doctor,Master,Unmarried,Acc100466,Fixed Deposit,2020-10-16,Kathmandu Branch,106413.0,826,Closed,967623.0,Personal,10.13,9099.0,965401.0,4690.0,103549.0,58.0,44.0,,,25.0,42601.0,5.0,382617.0,12100.0,1435464.0,Corporate,5,0,2026-04-01,High,Yes,Rm_D
C0356,Customer_356,Male,62,Chitwan,Gandaki,Business,Master,Unmarried,Acc100357,Savings,2025-07-05,Lalitpur Branch,141537.0,516,,0.0,Home,9.04,24351.0,150036.0,136789.0,33310.0,25.0,97.0,,,123.0,18684.0,25.0,239955.0,13118.0,1199818.0,Vip,3,3,2025-10-23,Medium,Yes,Rm_B
C0363,Customer_363,Male,50,Kathmandu,Lumbini,Doctor,Master,Married,Acc100364,Savings,2025-07-05,Lalitpur Branch,122428.0,480,Closed,1932589.0,Education,11.23,3218.0,1542492.0,87111.0,9534.0,38.0,8.0,,,155.0,13352.0,27.0,890471.0,49538.0,979370.0,Vip,1,0,2025-11-09,Low,No,Rm_D
C0313,Customer_313,Female,41,Chitwan,Bagmati,Teacher,Bachelor,Married,Acc100314,Current,2024-06-06,Pokhara Branch,160840.0,612,Active,789859.0,Business,6.4,5170.0,1432044.0,55440.0,115292.0,17.0,96.0,,,165.0,1153.0,29.0,378761.0,28742.0,1332714.0,Corporate,4,3,2026-02-22,High,Yes,Rm_B
C0319,Customer_319,Female,24,Kathmandu,Koshi,Unemployed/Other,Master,Unmarried,Acc100320,Current,2025-07-02,Lalitpur Branch,72531.0,528,,0.0,Business,13.19,11517.0,1358470.0,89894.0,7125.0,70.0,99.0,,,125.0,49301.0,29.0,136960.0,39745.0,839909.0,Retail,5,2,2025-08-22,Medium,No,Rm_D
C0974,Customer_974,Female,53,Chitwan,Lumbini,Student,Phd,Married,Acc100975,Fixed Deposit,2022-07-16,Bhaktapur Branch,40275.0,611,Active,628017.0,Business,7.94,5305.0,787828.0,55426.0,115438.0,84.0,77.0,,,8.0,2178.0,15.0,67871.0,19958.0,1192338.0,Vip,2,8,2026-03-17,Low,Yes,Rm_D
C0381,Customer_381,Female,51,Kathmandu,Bagmati,Business,Master,Married,Acc100382,Fixed Deposit,2022-07-16,Butwal Branch,54579.0,645,Active,2040199.0,Education,12.18,27244.0,1300185.0,29608.0,48815.0,98.0,27.0,,,79.0,27906.0,6.0,450082.0,7536.0,41830.0,Corporate,1,7,2026-02-24,Medium,Yes,Rm_A
C0183,Customer_183,Female,29,Bhaktapur,Gandaki,Doctor,Phd,Married,Acc100184,Current,2024-06-03,Bhaktapur Branch,168366.0,556,Active,1866485.0,Personal,15.98,49906.0,1505848.0,119493.0,114194.0,18.0,70.0,,,44.0,18903.0,3.0,622671.0,36127.0,1148483.0,Corporate,1,2,2026-02-02,Low,Yes,Rm_D
C0717,Customer_717,Female,56,Chitwan,Bagmati,Unemployed/Other,Master,Married,Acc100718,Current,2026-03-14,Chitwan Branch,53492.0,831,,0.0,Business,15.75,46773.0,1289303.0,12124.0,28868.0,2.0,51.0,,,179.0,31630.0,2.0,165274.0,11652.0,1203184.0,Vip,4,0,2025-09-01,Low,Yes,Rm_B
C0111,Customer_111,Male,53,Butwal,Gandaki,Analyst,Master,Unmarried,Acc100112,Current,2021-06-09,Butwal Branch,237740.0,594,Closed,1952196.0,Personal,10.53,36971.0,1536797.0,108586.0,48505.0,69.0,55.0,,,16.0,23636.0,2.0,941326.0,49598.0,381040.0,Corporate,5,6,2025-11-12,High,Yes,Rm_A
C0531,Customer_531,Female,52,Lalitpur,Koshi,Student,+2,Married,Acc100532,Current,2022-12-02,Chitwan Branch,150032.0,847,Closed,1978581.0,Education,7.12,26947.0,1612446.0,1925.0,42757.0,84.0,70.0,,,66.0,10047.0,25.0,354166.0,13478.0,1240436.0,Vip,5,2,2026-06-08,Medium,No,Rm_B
C0378,Customer_378,Female,27,Butwal,Lumbini,Engineer,+2,Married,Acc100379,Fixed Deposit,2026-04-28,Kathmandu Branch,141871.0,567,Closed,66241.0,Business,6.7,31287.0,627938.0,90198.0,65072.0,83.0,0.0,,,51.0,23642.0,3.0,563584.0,16470.0,1238109.0,Vip,5,7,2025-09-09,High,Yes,Rm_C
C0714,Customer_714,Female,61,Chitwan,Koshi,Student,Unspecified,Married,Acc100715,Current,2022-06-22,Chitwan Branch,86340.0,489,Closed,2708472.0,Education,9.3,39926.0,114645.0,137840.0,67024.0,89.0,6.0,,,12.0,25351.0,12.0,139675.0,47370.0,515198.0,Vip,3,2,2025-07-21,Medium,Yes,Rm_A
C0873,Customer_873,Female,30,Kathmandu,Gandaki,Student,Phd,Unmarried,Acc100874,Current,2025-12-20,Chitwan Branch,37278.0,663,,0.0,Home,15.65,7588.0,234037.0,62571.0,27606.0,1.0,45.0,,,196.0,9738.0,8.0,616040.0,23918.0,357785.0,Retail,1,9,2025-07-25,Medium,Yes,Rm_A
C0940,Customer_940,Female,57,Lalitpur,Gandaki,Teacher,Master,Unmarried,Acc100941,Savings,2020-11-27,Butwal Branch,44625.0,527,,0.0,Education,15.47,30439.0,1373779.0,122929.0,58898.0,62.0,100.0,,,7.0,17031.0,2.0,648838.0,1407.0,140355.0,Retail,3,3,2025-09-06,High,No,Rm_C
C0732,Customer_732,Male,31,Butwal,Bagmati,Doctor,+2,Unmarried,Acc100733,Savings,2020-11-27,Biratnagar Branch,99487.0,850,Closed,1484260.0,Personal,13.01,40394.0,1666099.0,90385.0,73120.0,72.0,13.0,,,148.0,3281.0,9.0,162907.0,17538.0,827025.0,Vip,1,1,2026-01-05,Medium,Yes,Rm_C
C0293,Customer_293,Male,21,Bhaktapur,Bagmati,Analyst,+2,Unmarried,Acc100294,Current,2022-03-12,Butwal Branch,182076.0,794,,0.0,Vehicle,14.55,43082.0,1369779.0,36821.0,92950.0,91.0,95.0,,,22.0,43576.0,9.0,919894.0,9493.0,267867.0,Vip,3,4,2025-09-05,Medium,Yes,Rm_A
C0437,Customer_437,Female,64,Lalitpur,Bagmati,Unemployed/Other,Phd,Unmarried,Acc100438,Current,2022-01-22,Chitwan Branch,198558.0,684,Active,2181078.0,Home,6.83,32109.0,709475.0,147289.0,38784.0,86.0,64.0,,,160.0,22646.0,11.0,221481.0,40764.0,755712.0,Retail,2,9,2026-04-04,Medium,No,Rm_B
C0836,Customer_836,Male,44,Butwal,Lumbini,Student,+2,Unmarried,Acc100837,Current,2019-12-26,Pokhara Branch,154312.0,496,Active,1200220.0,Business,10.72,23450.0,1720419.0,123200.0,95631.0,80.0,94.0,,,136.0,35247.0,7.0,203782.0,48044.0,582387.0,Corporate,2,3,2026-04-06,Low,Yes,Rm_B
C0308,Customer_308,Female,23,Biratnagar,Lumbini,Unemployed/Other,+2,Unmarried,Acc100309,Current,2022-05-04,Chitwan Branch,205646.0,636,Closed,465440.0,Vehicle,11.35,39085.0,1852797.0,82593.0,48696.0,63.0,95.0,,,28.0,21000.0,10.0,809337.0,41058.0,834698.0,Corporate,2,2,2026-01-24,Low,Yes,Rm_D
C0290,Customer_290,Male,46,Lalitpur,Bagmati,Unemployed/Other,Phd,Unmarried,Acc100291,Savings,2023-12-30,Biratnagar Branch,233458.0,735,Active,2512656.0,Vehicle,15.16,12057.0,1585052.0,149203.0,24854.0,64.0,27.0,,,86.0,31219.0,6.0,818797.0,22673.0,335991.0,Retail,5,3,2025-08-24,High,No,Rm_C
C0969,Customer_969,Male,57,Butwal,Bagmati,Analyst,+2,Married,Acc100970,Current,2020-12-29,Biratnagar Branch,167151.0,747,,0.0,Home,9.95,6836.0,406367.0,20596.0,46013.0,95.0,47.0,,,7.0,24964.0,6.0,984974.0,32206.0,964876.0,Corporate,1,10,2026-02-04,Low,Yes,Rm_D
